Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1447281,"REVEL  DOWNTOWN, LLC.",,2320080,Special Event,Risk 1 (High),440 W RANDOLPH ST ,CHICAGO,IL,60606,05/06/2014,License,Fail,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN/SANITIZE INTERIOR OF COOLERS IN BACK BAR AREA. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS OF ALL STORAGE AREAS, CLOSETS AND AT REAR WHERE NECESSARY OF DEBRIS. SEAL FLOOR UNDER EXPOSED EXPOSED HAND WASH SNK IN DISH WASHING AREA. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: DOOR NOT RODENT PROOF, WITH 1/4 INCH GAP DOWN THE MIDDLE OF DOOR. MUST SEAL. SERIOUS VIOLATION 7-38-020. PREMISES NOT OPEN/OPERATING NO CITATION ISSUED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT 2ND 2-COMP SINK AT FAUCET IN PREP AREA, AND BACK BAR AREA. MUST REPAIR. 
 
URINAL ON IST FLOOR MENS WASHROM AND TWO ON 2ND FL. IN POOR REPAIR. MUST REPAIR. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPAIR DAMAGED LIGHT SHIELD IN PREP AREA AT CEILING. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: CLEAN ALL STORAGE AREAS, UTILITY CLOSETS AND REAR ELECTRICAL ROOM ORGANIZE AND MAINTAIN AT ALL TIMES. MUST CLEAN AND MAINTAIN ALL UNUSED WALK-IN COOLERS/FREEZERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE ALL MISSING VENT COVERS WHERE NECESSARY, SEAL OPENINGS INTO WALL AT DRY STORAGE, BACK BAR AREAS, CAP OPENING OF PIPE IN WALL OF DRY STORAGE AREA AND REMOVE PEELING PAINT AT CEILING ABOVE IST FLOOR DISH MACHINE. ",41.884553018862555,-87.63968258239669,"(41.884553018862555, -87.63968258239669)"
1447282,"REVEL  DOWNTOWN, LLC.",,2320081,Special Event,Risk 3 (Low),440 W RANDOLPH ST ,CHICAGO,IL,60606,05/06/2014,License,Fail,,41.884553018862555,-87.63968258239669,"(41.884553018862555, -87.63968258239669)"
1447279,ARAMARK NUVEEN INVESTMENTS CAFE,ARAMARK NUVEEN INVESTMENTS CAFE,1904569,Restaurant,Risk 1 (High),333 W WACKER DR ,CHICAGO,IL,60606,05/02/2014,Canvass,Fail,"21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CITY CERTIFIED FOOD MANAGER ON PREMISES WHILE POTENTIALLY HAZARDOUS 
FOODS(i.e. SOUPS, CHICKEN, DELI SANDWICHES, PIZZA ETC.)ARE BEING PREPARED, HANDLED AND SERVED. INSTRUCTED SAME MUST BE ON PREMISES AT ALL TIMES. SERIOUS VIOLATION 7-38-021 ISSUED.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR BEHIND FRONT SERVICE COUNTER, IN KITCHEN PREP AREA AND BEHIND HEAVY EQUIPMENT IN GRILL AREA. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: BOTH EXPOSED HAND WASH SINKS IN KITCHEN AREA IN POOR REPAIR. SENSORS FOR WATER RELEASE ARE NOT WORKING. INSTRUCTED TO HAVE REPAIRED WITHIN 48HRS. CRITICAL VIOLATION 7-38-030 ISSUED.",41.886025412541144,-87.63629770323044,"(41.886025412541144, -87.63629770323044)"
1447280,MIXED GREEN,MIXED GREEN,1954012,Restaurant,Risk 1 (High),223 W LAKE ST ,CHICAGO,IL,60606,05/02/2014,Canvass,Pass w/ Conditions,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CLEAN WALLS AROUND EXPOSED HAND WASH AND 3-COMPARTMENT SINK AT REAR. | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: FOUND POTENTIALLY HAZARDOUS FOODS NOT MAINTAINING TEMPERATURE; FOUND  LETTUCE AT 51.6F, TUNA SALAD AT 49.7F, DICED TOMATOES AT 49.8F,AND DICED CHICKEN AT 50.0F. APPROX. WT. 8LBS, AND VALUE $40.00. MANAGEMENT VOLUNTARILY DISCARDED FOOD PRODUCT STATED ABOVE. INSTRUCTED MANAGEMENT TO MAINTAIN COLD FOODS AT 40F AND BELOW AT ALL TIMES. CRITICAL CITATION 7-38-005(A) ISSUED. MANAGEMENT DID NOT HAVE TIME AND TEMPERATURES ON PREMISES AT TIME OF INSPECTION. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED CITY OF CHICAGO FOOD SANITATION MANAGER ON PREMISES WHILE POTENTIALLY HAZARDOUS FOODS (I.E. CHICKEN, STEAK, TURKEY, TUNA SALADS AND SALADS) WERE BEING SERVED AND PREPARED. A CERTIFIED CITY OF CHICAGO FOOD SERVICE MANAGER MUST BE ON PREMISES AT ALL TIMES WHEN POTENTIALLY HAZARSOUS FOODS ARE BEINFG SERVED AND PREPARED. SERIOUS VIOLATION 7-38-012, ISSUED.       
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE/PAINT WITH NON-TOXIC PAINT, RUSTY SHELVES IN WALK-IN COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS IN FRONT PREP AREA AROUND EQUIPMENT AND AT REAR. KEEP FLOORS AT REAR DRY. ",41.88562155375048,-87.6348004887581,"(41.88562155375048, -87.6348004887581)"
1447278,GOODWIN'S,,2263166,Restaurant,Risk 1 (High),333 W WACKER DR ,CHICAGO,IL,60606,05/02/2014,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN/SANITIZE INTERIOR BOTTOM OF UPRIGHT FREEZER IN UPSTAIRS STORAGE AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SPLASH GUARD NEEDED AT FRONT EXPOSED HANDWASH SINK BY PRETABLE WHERE TOASTERS/OVENS ARE KEPT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS UNDER AND AROUND EQUIPMENT IN UPSTAIRS DRY FOOD STORAGE AREAS.",41.886025412541144,-87.63629770323044,"(41.886025412541144, -87.63629770323044)"
1459332,HAUTE SAUSAGE,HAUTE SAUSAGE,2290163,Restaurant,Risk 1 (High),337 S FRANKLIN ST ,CHICAGO,IL,60606,05/01/2014,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FRONT DOOR OPEN GAP 1/2 INCH,BOTTOM OF DOOR. PREMISES PEST CONTROL BOOK NOT COMPLETED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS UNDER THE 3 COMPARTMENT SINK IS VERY WET NEEDS TO KEEP DRY. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT SHIELD SHELDS ARE MISSING IN REACH IN COOLERS FRONT SIDE PREP AREA REAR KITCHEN AREA, | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NEEDS TO REPAIR THE LEAK UNDER THE 3 COMPARTMENT SINK.FILTERS ABOVE THE COOKING HOOD NEEDS CLEANING,ALSO  FAN GAURD FILTER IN THE UP RIGHT REFRIGERATON NEED DETAIL CLEANING THUR OUT.   | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: SPLASH GAURD AT THE 2ND PREP AREA NEEDS TO BE INSTALLED PROPERLY DUE TO ONE IS ON THE UNIT BUT ITS CUT TO SHORT AND WATER SPLASH OVER TO THE TABLE WHEN WASHING HAND. THIS TABLE IS USE TO PREP FOOD. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OPEN HOLE AT THE 3 COMPARTMENT SINK BY THE FAUCET,NEEDS TO REPAIR. ",41.877213192248085,-87.63504062830523,"(41.877213192248085, -87.63504062830523)"
1447275,JIMMY JOHNS,JIMMY JOHNS,1997729,Restaurant,Risk 1 (High),201 W MADISON ST ,CHICAGO,IL,60606,04/30/2014,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT PIPE UNDER 3-COMPARTMENT SINK. MUST REPAIR. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT SHIELD MISSING AT CEILING ABOVE WALK-IN COOLER AT REAR. MUST PROVIDE.",41.88183546590967,-87.63389738860116,"(41.88183546590967, -87.63389738860116)"
1447276,ALONTI CAFE,ALONTI CAFE,34515,Restaurant,Risk 1 (High),1 N FRANKLIN ST ,CHICAGO,IL,60606,04/30/2014,Canvass,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: MUST PROPERLY STORE KNIVES IN KNIFE RACK, CLEAN AND SANITIZE AFTER USE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT PIPE UNDER 3-COMPARTMENT SINK AT REAR. MUST REPAIR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST PROVIDE A SPLASH GUARD AT EXPOSED HAND WASH SINK AT REAR NEXT TO PREP TABLE WHERE MEAT SLICER IS PLACED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN/SANITIZE FLOOR IN WALK-IN COOLER, MAINTAIN AT ALL TIMES.",41.881967467024346,-87.6351654428475,"(41.881967467024346, -87.6351654428475)"
1447272,THE FRANKLIN TAP,THE FRANKLIN TAP,1927165,Restaurant,Risk 1 (High),325 S STATE ST ,CHICAGO,IL,60606,04/29/2014,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPAIR DAMAGED WEATHER STRIPPING AT BOTTOM OF FRONT DOOR TO PREVENT RODENT ENTRY. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: PROPERLY STORE KNIVES IN KNIFE RACK, NOT BETWEEN WALL AND KNIFE RACK. 
INSTRUCTED TO CLEAN/SANITIZE KNIVES AND KNIFE RACK. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REPAIR/SEAL COVING AT FLOOR BY MOP SINK TO PREVENT PEST HARBORAGE.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST SEAL MIDDLE INTERIOR PANEL AT BOTTOM OF 3-COMPARTMENT SINK.",41.8775764311815,-87.62751770941156,"(41.8775764311815, -87.62751770941156)"
1447273,"PIEROGI HEAVEN, INC",PIEROGI HEAVEN,2278220,Restaurant,Risk 1 (High),329 S FRANKLIN ST ,CHICAGO,IL,60606,04/29/2014,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR UNDER 3-COMP SINK, ALONG WALLBASE AND AT CORNERS AT REAR.",41.87739707385008,-87.63504341455305,"(41.87739707385008, -87.63504341455305)"
1372502,"LA COCINA MEXICAN GRILL, LLC",LA COCINA MEXICAN GRILL,1926507,Restaurant,Risk 1 (High),178 N FRANKLIN ST ,CHICAGO,IL,60606,04/29/2014,Canvass Re-Inspection,Pass,,41.8852892005056,-87.63554688963875,"(41.8852892005056, -87.63554688963875)"
1447274,GIORDANO'S ON JACKSON,GIORDANO'S ON JACKSON,2138491,Restaurant,Risk 1 (High),223-225 W JACKSON BLVD ,CHICAGO,IL,60606,04/29/2014,Short Form Complaint,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MONITOR DRAINING AT EXPOSED HAND WASH SINK IN REAR PREP AREA. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED.",41.87800197881318,-87.63440912958521,"(41.87800197881318, -87.63440912958521)"
1447271,McDONALD'S,McDONALD'S,1969971,Restaurant,Risk 2 (Medium),225 S CANAL ST ,CHICAGO,IL,60606,04/29/2014,Complaint Re-Inspection,Pass,"24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: VIOLATION CORRECTED. PROPER DRAINAGE.",41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)"
1453298,"LA COCINA MEXICAN GRILL, LLC",LA COCINA MEXICAN GRILL,1926507,Restaurant,Risk 1 (High),178 N FRANKLIN ST ,CHICAGO,IL,60606,04/28/2014,Canvass Re-Inspection,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: WALK IN COOLER NOW IN GOOD REPAIR 46.5 DEGREES 
 
 | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: CORRECTED 
EMPLOYEE TOILET ROOM NOW IN GOOD REPAIR. 
 | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: CORRECTED 
SANITARY HAND DRYING DEVICES NOW AVAILABLE 
 | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: NOT CORRECTED 
FRONT DOOR REMIANS NOT RODENT PROOFED 
 | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: NOT CORRECTED 
3 COMPARTMENT SINK IS STILL LEAKING MUST CORRECT. 
 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: NOT CORRECTED  
ICE MACHINE IN NEED OF DETAIL CLEANING TO REMOVE ALL BUILD UP. 
 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED 
 | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CORRECTED 
 | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOT CORRECTED 
PIPE UNDER MOP SINK CONTINUES TO LEAK ",41.8852892005056,-87.63554688963875,"(41.8852892005056, -87.63554688963875)"
1467261,TREAT AMERICA FOOD SERVICES,TREAT AMERICA FOOD SERVICES,2299237,Restaurant,Risk 1 (High),225 W RANDOLPH ST ,CHICAGO,IL,60606,04/25/2014,License Re-Inspection,Pass,"14. PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090 - Comments: VIOLATION CORRECTED | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: VIOLATION | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST INSTALL A BACK FLOW DEVICE AT THE COFFEE MAKER AND SODA DISPENSER OR PROVIDE PROOF OF INSTALLATION.  MUST PROVIDE HOT WATER AND REPAIR SLOW DRAIN AT THIS MOP SINK. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE RUST FROM ICE MACHINE.",41.88435557962178,-87.6346365498915,"(41.88435557962178, -87.6346365498915)"
1467262,ARAMARK @ AMERITECH,ARAMARK @ AMERITECH,3969,Restaurant,Risk 1 (High),225 W RANDOLPH ST ,CHICAGO,IL,60606,04/25/2014,Canvass,Out of Business,,41.88435557962178,-87.6346365498915,"(41.88435557962178, -87.6346365498915)"
1447267,McDONALD'S,McDONALD'S,1969971,Restaurant,Risk 2 (Medium),225 S CANAL ST ,CHICAGO,IL,60606,04/22/2014,Short Form Complaint,Fail,"24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: 3-COMPARTMENT SINK SLOW DRAINING AT FLOOR DRAIN AT REAR. MUST REPAIR. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: VIOLATION CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION CORRECTED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED. NO EVIDENCE OF ROACH ACTIVITY AT THIS TIME OF INSPECTION.",41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)"
1447269,"LA COCINA MEXICAN GRILL, LLC",LA COCINA MEXICAN GRILL,1926507,Restaurant,Risk 1 (High),178 N FRANKLIN ST ,CHICAGO,IL,60606,04/22/2014,Canvass,Fail,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN AND SANITIZE ALL INTERIOR PARTS OF THE ICE MACHINE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAKY PIPES UNDERNEATH THE WASH BOWL IN THE EMPLOYEE WASHROOM.  MUST ALSO REPAIR DISCONNECTED PIPES UNDER MOP SINK.   | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: NO SANITARY HAND DRYING DEVICE OR PAPER TOWELS AT EXPOSED HAND WASH SINK IN PREP AREA OR AT STAFF WASH BOWL IN WASHROOM. MUST PROVIDE. 
CRITICAL VIOLATION 7-38-030. | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: WALK-IN COOLER AT IMPROPER TEMPERATURES RANGING FROM 50-53 DEGREES F.  INSTRUCTED NOT TO USE UNTIL ABLE TO MAINTAIN TEMPERATURE OF 40 DEGREES 
OR LOWER. CRITICAL VIOLATION 7-38-005(A). | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS(STEAK, CHICKEN, CHORIZO) COOKED/RAW IN WALK-IN COOLER AT IMPROPER TEMPERATURES RANGING FROM 47-48.9 DEGREES F. 
APPROXIMATE WEIGHT IS 35LBS AND APPROXIMATE VALUE IS $400.  MANAGER VOLUNTARILY DENATURED AND DISCARDED FOOD ITEMS. INSTRUCTED TO MAINTAIN PROPER TEMPERATURE OF 40 DEGREES OR LOWER. CRITICAL VIOLATION 7-38-00(A). | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: DISH WASHING FACILITIES IN POOR REPAIR.  THREE COMPARTMENT SINK BACKING UP WASTE WATER FROM THE MIDDLE COMPARTMENT INTO THE 1ST AND 3RD COMPARTMENTS WHEN WATER DRAINED FROM SINK BASIN.  MUST REPAIR TO ALLOW FOR PROPER WASTE WATER DISPOSAL.  SERIOUS VIOLATION 7-38-030. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR IN POOR REPAIR AT REAR BY 3-COMPARTMENT SINK. MUST REPAIR AS TO BE SMOOTH AND EASILY CLEANABLE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST SEAL OPENING INTO WALL BEHIND TOILET IN WASHROOM.  MUST DETAIL CLEAN VENT COVERS AT CEILING ABOVE WALK IN COOLER.  | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: TOILET IN EMPLOYEE RESTROOM IN POOR REPAIR WITH TOILET BOWL CONTAINING WASTE AND NOT PROPERLY FLUSHING. MUST REPAIR, CLEAN/SANITIZE TOILET BOWL. CRITICAL VIOLATION 7-38-030. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT SHIELDS MISSING AT REAR. MUST PROVIDE.  MUST REPLACE MISSING LIGHT SHIELD UNDER THE VENTILATION HOOD.   | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FRONT DOOR NOT RODENT PROOF WITH OPENINGS AT BOTTOM AND BETWEEN DOORS. MUST SEAL. SERIOUS VIOLATION 7-38-030.",41.8852892005056,-87.63554688963875,"(41.8852892005056, -87.63554688963875)"
1447268,HABANERO BAJA GRILL,HABANERO BAJA GRILL,2298574,Restaurant,Risk 1 (High),2 N RIVERSIDE PLZ ,CHICAGO,IL,60606,04/22/2014,Canvass,Pass,"41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE CLUTTER AT REAR BY EXIT DOOR IN THE FORM OF BOXES TO PREVENT PEST HARBORAGE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR BEHIND SERVICE COUNTER AND AT REAR.",41.88197704758362,-87.63887583987513,"(41.88197704758362, -87.63887583987513)"
1447266,NESH MEDITERRANEAN GRILL,NESH MEDITERRANEAN GRILL,2158229,Restaurant,Risk 1 (High),205 W MONROE ST ,CHICAGO,IL,60606,04/18/2014,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: PROPERLY LABEL PRE-COOKED/COOKED FOODS IN WALK-IN COOLER WITH NAME AND DATES.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: REMOVE WATER AROUND MOP SINK AT REAR AND KEEP DRY AT ALL TIMES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN/SANITIZE KNIFE RACK.",41.880547897806615,-87.63398066695044,"(41.880547897806615, -87.63398066695044)"
1447264,COSI,COSI,2,Restaurant,Risk 1 (High),230 W MONROE ST ,CHICAGO,IL,60606,04/18/2014,Canvass,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK AT FAUCET OF 3-COMPARTMENT SINK AT REAR. MUST REPAIR. PROVIDE SPLASH GUARD AT FRONT EXPOSED HAND WASH SINK BETWEEN PREP TABLE AND COFFEE BREWING AREA. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: REMOVE ALL CLUTTER AT REAR EXIT DOOR IN THE FORM OF BOXES AND OTHER TRASH TO PREVENT RODENT HARBORAGE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOOR BEHIND SERVICE COUNTER AND IN DRY FOOD STORAGE AREA LOCATED IN BUILDING HALLWAY AREA. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: DEEP CRACK AT INTERIOR BOTTOM SHELF OF LOW COOLER AT NEXT TO BREAD PREP AREA. MUST REPAIR. HANDLE OF PULL DOWN COVER OF UPPER COLD FOOD HOLDING UNIT AT SAME LOCATION MISSING. MUST REPAIR.  ",41.88075715864721,-87.6347092983425,"(41.88075715864721, -87.6347092983425)"
