1,"平成22年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
31,"01","03000","a","danjo.0001","1","　男",634971,4836,5081,5161,5310,5130,5320,5593,5806,5928,6122,6407,6363,6525,6477,6553,7007,7140,7215,6410,5209,5171,5172,5463,5497,6075,6041,6465,6384,6665,6704,7010,7332,7694,7747,8243,8401,8687,8697,8463,8116,8031,8048,8126,8036,6569,8101,8071,8227,8283,8408,8535,8886,9008,8587,9232,9612,9751,10047,10577,10824,11361,11699,11198,10309,6626,6580,8361,8048,8072,7888,7537,6843,7490,7350,7555,7311,6895,6618,6495,6036,5566,5131,4669,4065,3681,3011,2417,1896,1441,1110,1050,659,597,493,354,268,184,155,94,56,30,12,12,6,3,-,1,-,-,-,-,3159,45.3315938919,47.1585024918,25518,28769,32325,32981,27378,32259,38026,42364,38810,41090,44248,50811,51193,38949,36775,33355,23112,9875,3153,757,63,1,-,86612,399160,146040,70316,13849,64,13.7085082271,63.1770210126,23.1144707603,11.1292599697,2.1919495040,0.0101295955
32,"01","03000","a","danjo.0002","1","　女",695176,4759,4668,4802,4943,4995,5226,5326,5401,5905,5905,5740,6152,6074,6194,6102,6705,6740,6706,6273,5232,5417,5364,5383,5492,5705,5871,6245,6411,6490,6602,6816,6981,7485,7594,7996,8231,8306,8267,8214,7685,7954,8167,8205,8259,6561,8305,8127,8157,8227,8208,8624,8987,8919,8648,9222,9648,9713,10226,10700,10799,11575,12017,11462,10588,7111,7472,9356,9430,9746,9569,9382,8582,9597,9712,9816,9968,9398,9421,9224,8744,8470,7961,7422,7141,6867,6096,5190,4539,3914,3579,3335,2163,1867,1685,1433,964,702,581,428,267,156,147,60,33,14,10,6,5,-,3,3,1906,49.2593780201,51.8276399243,24167,27763,30262,31656,27361,31619,36872,40703,39146,41024,44400,51086,52753,45573,47089,46755,37861,23318,10483,2942,410,24,3,82192,396620,214458,121796,37180,437,11.8556983571,57.2100336088,30.9342680341,17.5683355691,5.3629898885,0.0630346041
33,"01","04000","a","danjo.0000","0","宮城県",2348165,18830,18520,19923,19320,19139,19359,20216,20690,21261,21656,21777,21610,22151,22096,21653,22884,22737,22714,25277,26398,26166,25842,25913,26189,26069,26910,27485,28143,28479,28446,29668,30406,31052,31559,32599,33276,34748,34574,33223,32657,31625,30564,30525,30982,24285,29618,28669,28597,28471,29135,29269,29984,29706,29955,31339,32564,31971,33892,35940,36796,39243,40242,39233,34627,20992,23476,28883,28034,27460,26107,25546,22584,24742,24788,24318,23708,22712,22094,21628,20457,18875,18571,16587,15872,14200,13007,10370,8937,7728,6638,5601,3821,3387,2862,2263,1602,1336,962,576,387,296,156,100,62,25,19,11,3,2,1,-,17532,44.6278558229,44.8237801112,95732,103182,109287,120010,130179,139463,155284,168478,147981,144490,150253,171163,174337,133960,121978,110599,84105,46680,17934,4863,639,36,-,308201,1501638,520794,264856,70152,675,13.2239181373,64.4304787583,22.3456031044,11.3641229657,3.0099977131,0.0289620888
34,"01","04000","a","danjo.0001","1","　男",1139566,9550,9438,10201,9985,9768,9960,10328,10548,10941,11127,11274,11183,11335,11334,11052,11676,11626,11678,13055,13609,13427,13238,13168,13184,13143,13515,13463,13890,14095,14062,14888,15181,15575,15815,16386,16653,17547,17410,16843,16299,15882,15352,15338,15471,12048,14636,14358,14110,14157,14500,14538,14858,14647,14762,15517,16185,15870,16680,17629,18139,19530,20062,19406,17112,10303,11564,14086,13513,13040,12467,11896,10481,11206,11203,10628,10178,9819,9414,9142,8368,7527,7406,6447,6068,5141,4483,3325,2645,2173,1857,1470,977,810,657,505,353,279,175,114,55,53,20,13,11,5,1,1,-,-,-,-,11450,43.0568913126,43.0023269343,48942,52904,56178,61644,66160,69025,77845,84752,74091,71761,74322,84503,86413,64670,55414,46921,32589,14483,4419,976,102,2,-,158024,750516,219576,99492,19982,104,14.0077793418,66.5282648238,19.4639558343,8.8193058161,1.7712717486,0.0092189101
35,"01","04000","a","danjo.0002","1","　女",1208599,9280,9082,9722,9335,9371,9399,9888,10142,10320,10529,10503,10427,10816,10762,10601,11208,11111,11036,12222,12789,12739,12604,12745,13005,12926,13395,14022,14253,14384,14384,14780,15225,15477,15744,16213,16623,17201,17164,16380,16358,15743,15212,15187,15511,12237,14982,14311,14487,14314,14635,14731,15126,15059,15193,15822,16379,16101,17212,18311,18657,19713,20180,19827,17515,10689,11912,14797,14521,14420,13640,13650,12103,13536,13585,13690,13530,12893,12680,12486,12089,11348,11165,10140,9804,9059,8524,7045,6292,5555,4781,4131,2844,2577,2205,1758,1249,1057,787,462,332,243,136,87,51,20,18,10,3,2,1,-,6082,46.1016230956,46.5744881560,46790,50278,53109,58366,64019,70438,77439,83726,73890,72729,75931,86660,87924,69290,66564,63678,51516,32197,13515,3887,537,34,-,150177,751122,301218,165364,50170,571,12.4885552554,62.4624849378,25.0489598068,13.7514895839,4.1720823905,0.0474837362
36,"01","04100","1","danjo.0000","0","仙台市",1045986,9156,8789,9240,8831,8550,8525,8970,9114,9205,9426,9509,9368,9607,9370,9172,9640,9533,9493,12616,15289,14916,14465,14306,14074,13859,13996,14160,14382,14290,14319,14767,15125,15310,15755,16413,16901,17468,17585,17015,16641,16065,15419,15193,15208,12033,14153,13472,12899,12648,12783,12538,12502,12330,12216,12538,12947,12430,13311,14127,14630,15645,16199,16163,14520,9092,10034,11966,11723,11347,10629,10053,8746,9272,9057,8834,8493,8046,7766,7450,6916,6459,6241,5419,5153,4633,4343,3449,2960,2610,2247,1839,1263,1164,979,729,552,476,307,193,119,114,64,33,17,13,8,3,1,2,-,-,14053,42.3310481398,41.0487385693,44566,45240,47026,56571,71620,71147,77370,85610,73918,65955,62124,67445,71619,55699,45962,38671,27905,15609,5974,1647,241,14,-,136832,703379,191722,90061,23485,255,13.2597755862,68.1613050460,18.5789193678,8.7274076902,2.2758260468,0.0247109066
37,"01","04100","1","danjo.0001","1","　男",507833,4591,4456,4681,4568,4419,4379,4548,4664,4780,4879,4925,4852,4909,4752,4677,4879,4797,4906,6475,7756,7610,7385,7188,7093,6887,6874,6749,6949,6875,6845,7261,7346,7425,7738,8140,8323,8668,8737,8505,8300,8051,7728,7625,7505,5999,6903,6817,6348,6215,6326,6182,6151,5954,5975,6100,6349,5949,6344,6727,7049,7537,7802,7813,6971,4369,4910,5795,5541,5353,4986,4679,4107,4215,4144,3864,3649,3510,3398,3123,2819,2674,2506,2145,2010,1730,1513,1122,909,768,639,508,346,303,233,179,139,102,49,45,20,20,9,3,5,5,-,-,-,-,-,-,9178,41.0414244317,39.9441566265,22715,23250,24115,28813,36163,34292,37910,42533,36908,32609,30362,32418,34492,26585,21009,16499,11065,4951,1569,355,42,-,-,70080,346500,82075,34481,6917,42,14.0538047347,69.4869198143,16.4592754510,6.9148008142,1.3871313834,0.0084226569
38,"01","04100","1","danjo.0002","1","　女",538153,4565,4333,4559,4263,4131,4146,4422,4450,4425,4547,4584,4516,4698,4618,4495,4761,4736,4587,6141,7533,7306,7080,7118,6981,6972,7122,7411,7433,7415,7474,7506,7779,7885,8017,8273,8578,8800,8848,8510,8341,8014,7691,7568,7703,6034,7250,6655,6551,6433,6457,6356,6351,6376,6241,6438,6598,6481,6967,7400,7581,8108,8397,8350,7549,4723,5124,6171,6182,5994,5643,5374,4639,5057,4913,4970,4844,4536,4368,4327,4097,3785,3735,3274,3143,2903,2830,2327,2051,1842,1608,1331,917,861,746,550,413,374,258,148,99,94,55,30,12,8,8,3,1,2,-,-,4875,43.5369432079,42.2081131078,21851,21990,22911,27758,35457,36855,39460,43077,37010,33346,31762,35027,37127,29114,24953,22172,16840,10658,4405,1292,199,14,-,66752,356879,109647,55580,16568,213,12.5172986697,66.9217556321,20.5609456981,10.4223313169,3.1068223328,0.0399416439
39,"01","05000","a","danjo.0000","0","秋田県",1085997,6702,6839,7343,7469,7455,7713,7853,8181,8428,8653,9091,9208,9589,9715,9822,10420,10652,10533,8945,6604,6915,7219,7626,8068,8282,8857,9409,9716,9901,10077,10902,11140,11791,12080,12687,12615,13109,12919,12712,12405,12483,12348,12505,12882,9844,12846,12935,13312,13541,13900,14575,15170,15018,15501,15570,16960,17184,17774,18379,18623,20935,21315,19234,19885,11330,12094,14726,14658,15546,14472,14198,13038,15147,15568,15985,15385,14452,14841,13943,14055,13108,11758,11688,10683,9315,8657,6883,5702,5062,4186,3884,2622,2210,1738,1483,1060,724,532,371,271,176,97,60,43,14,11,2,1,1,-,-,1853,49.2973857716,52.4052470369,35808,40828,47425,47154,38110,47960,58600,63760,60062,66534,75834,88920,92699,71496,73936,72676,56552,30490,11937,2958,390,15,-,124061,639633,320450,175018,45790,405,11.4432215647,58.9988968255,29.5578816098,16.1434274414,4.2236086719,0.0373566611
40,"01","05000","a","danjo.0001","1","　男",509926,3474,3460,3742,3817,3860,3888,4100,4132,4242,4430,4640,4682,4894,4942,5032,5384,5418,5417,4565,3356,3466,3671,3905,4024,4149,4496,4781,4928,4984,5125,5535,5755,6040,6210,6501,6379,6656,6491,6323,6135,6222,6107,6066,6336,4950,6309,6238,6560,6573,6824,7223,7466,7342,7614,7579,8247,8517,8776,8915,9161,10361,10533,9292,9810,5353,5672,6858,6691,7104,6392,6190,5647,6493,6640,6878,6497,6114,6002,5614,5510,5010,4304,4345,3864,3132,2845,2186,1555,1319,1042,956,641,477,371,301,221,159,91,71,44,20,13,8,1,3,3,-,-,-,-,-,1239,47.0145069561,49.8724355217,18353,20792,24190,24140,19215,24314,30041,31984,29681,32504,37224,43616,45349,32717,31848,29737,20655,8947,2746,586,45,3,-,63335,318068,127284,62719,12327,48,12.4506818535,62.5272515319,25.0220666146,12.3295857767,2.4232976270,0.0094360579
41,"01","05000","a","danjo.0002","1","　女",576071,3228,3379,3601,3652,3595,3825,3753,4049,4186,4223,4451,4526,4695,4773,4790,5036,5234,5116,4380,3248,3449,3548,3721,4044,4133,4361,4628,4788,4917,4952,5367,5385,5751,5870,6186,6236,6453,6428,6389,6270,6261,6241,6439,6546,4894,6537,6697,6752,6968,7076,7352,7704,7676,7887,7991,8713,8667,8998,9464,9462,10574,10782,9942,10075,5977,6422,7868,7967,8442,8080,8008,7391,8654,8928,9107,8888,8338,8839,8329,8545,8098,7454,7343,6819,6183,5812,4697,4147,3743,3144,2928,1981,1733,1367,1182,839,565,441,300,227,156,84,52,42,11,8,2,1,1,-,-,614,51.3153832519,54.7611688149,17455,20036,23235,23014,18895,23646,28559,31776,30381,34030,38610,45304,47350,38779,42088,42939,35897,21543,9191,2372,345,12,-,60726,321565,193166,112299,33463,357,10.5526564105,55.8799354252,33.5674081643,19.5147508849,5.8150304888,0.0620376501
42,"01","06000","a","danjo.0000","0","山形県",1168924,8468,8600,9197,9115,9347,9306,9736,9903,10452,10667,10677,10710,10969,11136,11476,11808,12044,12104,10430,8512,8814,9139,9663,10099,10527,10636,11228,11533,11732,12020,12637,12929,13563,13363,13953,14157,14505,14283,14187,13517,13537,13371,13535,14161,11110,13952,13686,13959,14479,14583,15230,15615,15779,15594,16584,16847,16872,18004,18876,19710,21085,20902,19451,18551,11254,12949,14839,13998,14662,14268,14127,12802,14417,14651,14959,14551,14101,14239,13736,13814,13335,12262,12019,11168,10239,9097,7847,6344,5518,4803,4193,2887,2405,1948,1595,1294,864,602,430,282,190,103,86,46,14,13,13,6,3,1,2,3333,47.6447651878,49.9506617294,44727,50064,54968,54898,48242,57149,66445,70649,65714,70659,78802,90309,91243,70716,70956,70441,59023,33609,13028,3472,439,36,2,149759,694110,321722,180050,50586,477,12.8483318763,59.5500480014,27.6016201223,15.4470993685,4.3399442858,0.0409234457
43,"01","06000","a","danjo.0001","1","　男",560643,4390,4412,4756,4652,4782,4770,4949,5041,5324,5406,5439,5516,5617,5730,5894,6016,6271,6194,5241,4145,4353,4561,4866,5162,5372,5413,5788,5850,5937,6101,6442,6603,6977,6945,7206,7159,7339,7146,7192,6817,6844,6690,6786,7006,5429,6884,6821,6971,7164,7213,7480,7771,7906,7850,8186,8402,8505,9024,9479,10023,10708,10720,10021,9501,5590,6303,7236,6764,6998,6619,6497,5777,6539,6484,6598,6336,6015,6076,5710,5617,5324,4684,4488,4085,3607,2974,2492,1761,1503,1278,1130,785,573,472,342,263,169,114,83,36,23,15,12,8,4,1,2,1,1,-,-,2096,45.6473967276,47.7229235404,22992,25490,28196,27867,24314,29089,34173,35653,32755,35053,39193,45433,46540,33920,31895,29754,22188,10008,3302,665,62,5,-,76678,350070,131799,65984,14042,67,13.7281195674,62.6751195513,23.5967608814,11.8135089795,2.5140229918,0.0119954095
44,"01","06000","a","danjo.0002","1","　女",608281,4078,4188,4441,4463,4565,4536,4787,4862,5128,5261,5238,5194,5352,5406,5582,5792,5773,5910,5189,4367,4461,4578,4797,4937,5155,5223,5440,5683,5795,5919,6195,6326,6586,6418,6747,6998,7166,7137,6995,6700,6693,6681,6749,7155,5681,7068,6865,6988,7315,7370,7750,7844,7873,7744,8398,8445,8367,8980,9397,9687,10377,10182,9430,9050,5664,6646,7603,7234,7664,7649,7630,7025,7878,8167,8361,8215,8086,8163,8026,8197,8011,7578,7531,7083,6632,6123,5355,4583,4015,3525,3063,2102,1832,1476,1253,1031,695,488,347,246,167,88,74,38,10,12,11,5,2,1,2,1237,49.4825630432,51.9993625701,21735,24574,26772,27031,23928,28060,32272,34996,32959,35606,39609,44876,44703,36796,39061,40687,36835,23601,9726,2807,377,31,2,73081,344040,189923,114066,36544,410,12.0388307932,56.6746397296,31.2865294773,18.7904006958,6.0199919610,0.0675404089
45,"01","07000","a","danjo.0000","0","福島県",2029064,15607,15925,16479,16807,17091,17150,18099,18334,19198,19682,19752,20221,20471,20521,20732,21599,21958,21837,19644,16352,16364,16775,17639,18570,19311,20167,20466,20974,21497,21414,22718,22929,24027,24416,25453,25986,26969,26701,25848,24910,24659,24142,24417,25070,20172,25115,24489,24909,24923,25965,26700,27698,27118,27288,28808,29628,29571,30840,32875,33360,35541,35229,35177,30800,17440,20125,26140,24664,24862,23704,23357,20173,22807,22830,23136,22356,22112,22002,21783,20670,19450,18934,17604,16654,15707,13696,11325,9422,8339,7231,6173,4335,3654,2819,2504,1840,1367,890,663,438,276,182,109,61,17,24,7,9,-,-,-,12086,46.1426302121,47.7961780882,81909,92463,101697,101390,88659,104518,119543,130414,118460,125401,137612,156274,154187,119495,112303,108923,88349,50013,19485,5198,645,40,-,276069,1236458,504451,272653,75381,685,13.6872588595,61.3025030516,25.0102380889,13.5178965760,3.7373238578,0.0339616991
46,"01","07000","a","danjo.0001","1","　男",984682,8069,8138,8430,8581,8724,8805,9197,9352,9794,10136,10260,10354,10440,10453,10542,11143,11282,11143,10163,8503,8405,8633,8894,9512,9998,10314,10448,10789,10874,10961,11645,11757,12144,12472,13139,13213,13774,13607,13121,12589,12535,12020,12154,12558,9888,12592,12429,12449,12554,12952,13348,13946,13624,13633,14601,14867,14996,15581,16567,16917,18133,18019,17920,15794,8669,9924,12817,11992,11888,11200,10830,9316,10193,10128,10122,9624,9289,9157,8947,8480,7773,7378,6664,6163,5535,4613,3572,2719,2408,2002,1653,1103,920,629,503,381,270,168,120,69,34,22,16,8,1,1,-,-,-,-,-,7506,44.3079752266,45.7651683609,41942,47284,52049,52234,45442,53386,61157,66304,59155,62976,69152,78928,78535,57821,50589,45497,33513,15314,4808,1008,81,1,-,141275,627269,208632,100222,21212,82,14.4574774657,64.1920186333,21.3505039010,10.2562895528,2.1707450858,0.0083915282
47,"01","07000","a","danjo.0002","1","　女",1044382,7538,7787,8049,8226,8367,8345,8902,8982,9404,9546,9492,9867,10031,10068,10190,10456,10676,10694,9481,7849,7959,8142,8745,9058,9313,9853,10018,10185,10623,10453,11073,11172,11883,11944,12314,12773,13195,13094,12727,12321,12124,12122,12263,12512,10284,12523,12060,12460,12369,13013,13352,13752,13494,13655,14207,14761,14575,15259,16308,16443,17408,17210,17257,15006,8771,10201,13323,12672,12974,12504,12527,10857,12614,12702,13014,12732,12823,12845,12836,12190,11677,11556,10940,10491,10172,9083,7753,6703,5931,5229,4520,3232,2734,2190,2001,1459,1097,722,543,369,242,160,93,53,16,23,7,9,-,-,-,4580,47.8667861766,49.7983554907,39967,45179,49648,49156,43217,51132,58386,64110,59305,62425,68460,77346,75652,61674,61714,63426,54836,34699,14677,4190,564,39,-,134794,609189,295819,172431,54169,603,12.9634295760,58.5870194518,28.4495509722,16.5830610058,5.2095495104,0.0579918100
48,"01","08000","a","danjo.0000","0","茨城県",2969770,23559,23878,24792,25043,25058,25080,26554,26720,27736,27920,28455,28388,28866,28732,28857,29342,29969,29645,28796,26728,26875,27899,29353,30576,30792,31988,33145,33708,34052,34171,35562,36373,38060,38563,40477,42512,45033,45414,44640,43749,41999,40890,40536,40445,31146,38778,36875,35936,35111,35018,35961,37602,36145,37278,39776,41041,41080,43666,46686,48697,50716,52705,52893,50635,32664,33655,41051,40338,39715,38467,35410,29351,31473,30713,29918,28491,25984,25292,24719,23730,22367,21206,19612,18688,17306,15477,13230,11061,9400,7887,7262,4967,4317,3701,2931,2176,1747,1264,807,538,340,200,123,72,42,16,10,5,3,-,3,13366,44.8813267740,45.4158543504,122330,134010,143298,144480,145495,167064,189035,221348,195016,181718,186762,221170,239613,193226,156865,128216,99179,57055,23178,6532,777,34,3,399638,1891701,665065,314974,87579,814,13.5177059698,63.9865525821,22.4957414481,10.6539566311,2.9623488535,0.0275334494
49,"01","08000","a","danjo.0001","1","　男",1479779,12141,12245,12781,12835,12806,12933,13559,13654,14228,14152,14655,14553,14822,14675,14997,15164,15613,15392,14978,13947,13827,14371,15308,16125,16320,16635,17328,17787,17906,17875,18559,19119,19894,20204,21035,22240,23571,23545,23074,22738,21748,21214,20932,21014,15951,19761,18781,18377,17822,17793,18133,19062,18383,18854,20131,20771,20750,22033,23424,24321,25455,26602,26058,25338,16520,16886,20316,20059,20199,19338,17632,14443,15471,14946,14294,13227,11847,11231,10629,10086,9351,8650,7746,6989,6447,5390,4242,3309,2376,1949,1726,1212,1043,873,644,445,327,257,159,86,59,37,14,9,2,-,-,-,1,-,-,9013,43.4968880162,43.6613686114,62808,68526,73702,75094,75951,87531,98811,115168,100859,92534,94563,111299,119973,96798,76786,57020,39183,17266,5498,1274,121,1,-,205036,971783,293947,120363,24160,122,13.9407628406,66.0732570647,19.9859800947,8.1836947550,1.6426814327,0.0082949973
